Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
314;C(314, 86, 134, 151);6;4.57508;159707983;942
314;C(314, 87, 98, 148);6;4.57508;159707983;942
314;C(314, 96, 106, 143);6;4.57508;159707983;942
314;C(314, 102, 122, 129);6;4.57508;159707983;942
314;C(314, 111, 124, 136);6;4.57508;159707983;942
314;C(314, 112, 121, 138);6;4.57508;159707983;942
314;C(314, 116, 119, 126);6;4.57508;159707983;942
314;C(314, 120, 152, 153);6;4.57508;159707983;942
315;C(315, 1, 19, 142);7;4.57325;164600829;945
315;C(315, 1, 92, 116);7;4.57325;164600829;945
315;C(315, 1, 113, 122);7;4.57325;164600829;945
315;C(315, 2, 31, 38);7;4.57325;164600829;945
315;C(315, 2, 71, 89);7;4.57325;164600829;945
315;C(315, 2, 83, 131);7;4.57325;164600829;945
315;C(315, 4, 53, 149);7;4.57325;164600829;945
315;C(315, 4, 62, 76);7;4.57325;164600829;945
315;C(315, 4, 137, 142);7;4.57325;164600829;945
315;C(315, 8, 17, 106);7;4.57325;164600829;945
315;C(315, 8, 31, 41);7;4.57325;164600829;945
315;C(315, 8, 124, 152);7;4.57325;164600829;945
315;C(315, 11, 13, 106);7;4.57325;164600829;945
315;C(315, 11, 16, 67);7;4.57325;164600829;945
315;C(315, 11, 17, 82);7;4.57325;164600829;945
315;C(315, 13, 44, 68);7;4.57325;164600829;945
315;C(315, 13, 64, 67);7;4.57325;164600829;945
315;C(315, 16, 34, 103);7;4.57325;164600829;945
315;C(315, 16, 62, 82);7;4.57325;164600829;945
315;C(315, 17, 31, 131);7;4.57325;164600829;945
315;C(315, 19, 46, 137);7;4.57325;164600829;945
315;C(315, 19, 58, 113);7;4.57325;164600829;945
315;C(315, 22, 26, 103);7;4.57325;164600829;945
315;C(315, 22, 32, 134);7;4.57325;164600829;945
315;C(315, 22, 34, 151);7;4.57325;164600829;945
315;C(315, 23, 29, 79);7;4.57325;164600829;945
315;C(315, 23, 89, 148);7;4.57325;164600829;945
315;C(315, 23, 116, 122);7;4.57325;164600829;945
315;C(315, 26, 88, 136);7;4.57325;164600829;945
315;C(315, 26, 128, 134);7;4.57325;164600829;945
315;C(315, 29, 73, 127);7;4.57325;164600829;945
315;C(315, 29, 101, 148);7;4.57325;164600829;945
315;C(315, 32, 68, 109);7;4.57325;164600829;945
315;C(315, 32, 124, 151);7;4.57325;164600829;945
315;C(315, 34, 53, 62);7;4.57325;164600829;945
315;C(315, 37, 61, 118);7;4.57325;164600829;945
315;C(315, 37, 73, 101);7;4.57325;164600829;945
315;C(315, 37, 86, 104);7;4.57325;164600829;945
315;C(315, 38, 41, 92);7;4.57325;164600829;945
315;C(315, 38, 89, 116);7;4.57325;164600829;945
315;C(315, 41, 149, 152);7;4.57325;164600829;945
315;C(315, 43, 52, 139);7;4.57325;164600829;945
315;C(315, 43, 109, 134);7;4.57325;164600829;945
315;C(315, 43, 121, 128);7;4.57325;164600829;945
315;C(315, 44, 47, 64);7;4.57325;164600829;945
315;C(315, 44, 52, 109);7;4.57325;164600829;945
315;C(315, 46, 58, 157);7;4.57325;164600829;945
315;C(315, 46, 71, 83);7;4.57325;164600829;945
315;C(315, 47, 52, 59);7;4.57325;164600829;945
315;C(315, 47, 86, 97);7;4.57325;164600829;945
315;C(315, 53, 151, 152);7;4.57325;164600829;945
315;C(315, 58, 61, 146);7;4.57325;164600829;945
315;C(315, 59, 73, 86);7;4.57325;164600829;945
315;C(315, 59, 127, 139);7;4.57325;164600829;945
315;C(315, 61, 101, 157);7;4.57325;164600829;945
315;C(315, 64, 97, 136);7;4.57325;164600829;945
315;C(315, 67, 103, 136);7;4.57325;164600829;945
315;C(315, 68, 106, 124);7;4.57325;164600829;945
315;C(315, 71, 148, 157);7;4.57325;164600829;945
315;C(315, 74, 79, 122);7;4.57325;164600829;945
315;C(315, 74, 107, 143);7;4.57325;164600829;945
315;C(315, 74, 113, 146);7;4.57325;164600829;945
315;C(315, 76, 82, 131);7;4.57325;164600829;945
315;C(315, 76, 83, 137);7;4.57325;164600829;945
315;C(315, 79, 107, 127);7;4.57325;164600829;945
315;C(315, 88, 94, 128);7;4.57325;164600829;945
315;C(315, 88, 97, 104);7;4.57325;164600829;945
315;C(315, 92, 142, 149);7;4.57325;164600829;945
315;C(315, 94, 104, 118);7;4.57325;164600829;945
315;C(315, 94, 121, 143);7;4.57325;164600829;945
315;C(315, 107, 121, 139);7;4.57325;164600829;945
315;C(315, 118, 143, 146);7;4.57325;164600829;945
316;C(316, 1, 56, 134);7;4.57778;164128111;948
316;C(316, 2, 33, 48);7;4.57778;164128111;948
316;C(316, 2, 48, 125);7;4.57778;164128111;948
316;C(316, 3, 86, 148);7;4.57778;164128111;948
316;C(316, 4, 17, 66);7;4.57778;164128111;948
316;C(316, 4, 66, 141);7;4.57778;164128111;948
316;C(316, 5, 36, 38);7;4.57778;164128111;948
316;C(316, 6, 59, 144);7;4.57778;164128111;948
316;C(316, 6, 99, 144);7;4.57778;164128111;948
316;C(316, 7, 10, 76);7;4.57778;164128111;948
316;C(316, 8, 26, 45);7;4.57778;164128111;948
316;C(316, 8, 26, 113);7;4.57778;164128111;948
316;C(316, 9, 58, 128);7;4.57778;164128111;948
316;C(316, 10, 76, 151);7;4.57778;164128111;948
316;C(316, 11, 16, 106);7;4.57778;164128111;948
316;C(316, 12, 51, 118);7;4.57778;164128111;948
316;C(316, 12, 107, 118);7;4.57778;164128111;948
316;C(316, 13, 96, 154);7;4.57778;164128111;948
316;C(316, 14, 20, 73);7;4.57778;164128111;948
316;C(316, 14, 20, 85);7;4.57778;164128111;948
316;C(316, 15, 108, 114);7;4.57778;164128111;948
316;C(316, 16, 106, 147);7;4.57778;164128111;948
316;C(316, 18, 19, 116);7;4.57778;164128111;948
316;C(316, 18, 116, 139);7;4.57778;164128111;948
316;C(316, 21, 30, 88);7;4.57778;164128111;948
316;C(316, 22, 47, 104);7;4.57778;164128111;948
316;C(316, 22, 104, 111);7;4.57778;164128111;948
316;C(316, 23, 24, 78);7;4.57778;164128111;948
316;C(316, 24, 78, 135);7;4.57778;164128111;948
316;C(316, 25, 126, 136);7;4.57778;164128111;948
316;C(316, 27, 68, 142);7;4.57778;164128111;948
316;C(316, 28, 39, 146);7;4.57778;164128111;948
316;C(316, 28, 119, 146);7;4.57778;164128111;948
316;C(316, 29, 44, 94);7;4.57778;164128111;948
316;C(316, 30, 88, 137);7;4.57778;164128111;948
316;C(316, 31, 46, 156);7;4.57778;164128111;948
316;C(316, 32, 54, 57);7;4.57778;164128111;948
316;C(316, 32, 54, 101);7;4.57778;164128111;948
316;C(316, 34, 71, 132);7;4.57778;164128111;948
316;C(316, 34, 87, 132);7;4.57778;164128111;948
316;C(316, 35, 50, 64);7;4.57778;164128111;948
316;C(316, 36, 38, 153);7;4.57778;164128111;948
316;C(316, 37, 98, 140);7;4.57778;164128111;948
316;C(316, 40, 67, 130);7;4.57778;164128111;948
316;C(316, 40, 91, 130);7;4.57778;164128111;948
316;C(316, 41, 84, 122);7;4.57778;164128111;948
316;C(316, 42, 60, 61);7;4.57778;164128111;948
316;C(316, 42, 60, 97);7;4.57778;164128111;948
316;C(316, 43, 74, 120);7;4.57778;164128111;948
316;C(316, 44, 94, 129);7;4.57778;164128111;948
316;C(316, 46, 127, 156);7;4.57778;164128111;948
316;C(316, 49, 70, 100);7;4.57778;164128111;948
316;C(316, 50, 64, 123);7;4.57778;164128111;948
316;C(316, 52, 63, 90);7;4.57778;164128111;948
316;C(316, 52, 90, 95);7;4.57778;164128111;948
316;C(316, 53, 124, 150);7;4.57778;164128111;948
316;C(316, 55, 80, 102);7;4.57778;164128111;948
316;C(316, 56, 134, 157);7;4.57778;164128111;948
316;C(316, 58, 128, 149);7;4.57778;164128111;948
316;C(316, 62, 75, 92);7;4.57778;164128111;948
316;C(316, 62, 83, 92);7;4.57778;164128111;948
316;C(316, 65, 138, 152);7;4.57778;164128111;948
316;C(316, 68, 131, 142);7;4.57778;164128111;948
316;C(316, 69, 72, 82);7;4.57778;164128111;948
316;C(316, 70, 100, 109);7;4.57778;164128111;948
316;C(316, 72, 82, 89);7;4.57778;164128111;948
316;C(316, 74, 115, 120);7;4.57778;164128111;948
316;C(316, 77, 110, 112);7;4.57778;164128111;948
316;C(316, 80, 102, 103);7;4.57778;164128111;948
316;C(316, 81, 110, 112);7;4.57778;164128111;948
316;C(316, 84, 117, 122);7;4.57778;164128111;948
316;C(316, 86, 148, 155);7;4.57778;164128111;948
316;C(316, 93, 138, 152);7;4.57778;164128111;948
316;C(316, 96, 145, 154);7;4.57778;164128111;948
316;C(316, 98, 121, 140);7;4.57778;164128111;948
316;C(316, 105, 124, 150);7;4.57778;164128111;948
316;C(316, 108, 114, 143);7;4.57778;164128111;948
316;C(316, 126, 133, 136);7;4.57778;164128111;948
317;C(317, 1, 7, 57);6;4.63291;174422027;951
317;C(317, 1, 11, 89);6;4.63291;174422027;951
317;C(317, 1, 136, 144);6;4.63291;174422027;951
317;C(317, 2, 14, 114);6;4.63291;174422027;951
317;C(317, 2, 22, 139);6;4.63291;174422027;951
317;C(317, 2, 29, 45);6;4.63291;174422027;951
317;C(317, 3, 21, 146);6;4.63291;174422027;951
317;C(317, 3, 33, 50);6;4.63291;174422027;951
317;C(317, 3, 91, 115);6;4.63291;174422027;951
317;C(317, 4, 28, 89);6;4.63291;174422027;951
317;C(317, 4, 39, 44);6;4.63291;174422027;951
317;C(317, 4, 58, 90);6;4.63291;174422027;951
317;C(317, 5, 32, 35);6;4.63291;174422027;951
317;C(317, 5, 46, 86);6;4.63291;174422027;951
317;C(317, 5, 55, 128);6;4.63291;174422027;951
317;C(317, 6, 25, 42);6;4.63291;174422027;951
317;C(317, 6, 66, 100);6;4.63291;174422027;951
317;C(317, 6, 87, 135);6;4.63291;174422027;951
317;C(317, 7, 11, 77);6;4.63291;174422027;951
317;C(317, 7, 49, 82);6;4.63291;174422027;951
317;C(317, 8, 56, 139);6;4.63291;174422027;951
317;C(317, 8, 78, 88);6;4.63291;174422027;951
317;C(317, 8, 116, 137);6;4.63291;174422027;951
317;C(317, 9, 28, 44);6;4.63291;174422027;951
317;C(317, 9, 63, 121);6;4.63291;174422027;951
317;C(317, 9, 99, 150);6;4.63291;174422027;951
317;C(317, 10, 61, 110);6;4.63291;174422027;951
317;C(317, 10, 64, 70);6;4.63291;174422027;951
317;C(317, 10, 92, 145);6;4.63291;174422027;951
317;C(317, 11, 28, 121);6;4.63291;174422027;951
317;C(317, 12, 47, 143);6;4.63291;174422027;951
317;C(317, 12, 50, 84);6;4.63291;174422027;951
317;C(317, 12, 117, 132);6;4.63291;174422027;951
317;C(317, 13, 30, 134);6;4.63291;174422027;951
317;C(317, 13, 91, 107);6;4.63291;174422027;951
317;C(317, 13, 111, 143);6;4.63291;174422027;951
317;C(317, 14, 22, 154);6;4.63291;174422027;951
317;C(317, 14, 98, 153);6;4.63291;174422027;951
317;C(317, 15, 59, 138);6;4.63291;174422027;951
317;C(317, 15, 67, 152);6;4.63291;174422027;951
317;C(317, 15, 96, 105);6;4.63291;174422027;951
317;C(317, 16, 39, 112);6;4.63291;174422027;951
317;C(317, 16, 43, 85);6;4.63291;174422027;951
317;C(317, 16, 141, 156);6;4.63291;174422027;951
317;C(317, 17, 18, 119);6;4.63291;174422027;951
317;C(317, 17, 72, 130);6;4.63291;174422027;951
317;C(317, 17, 88, 93);6;4.63291;174422027;951
317;C(317, 18, 56, 88);6;4.63291;174422027;951
317;C(317, 18, 75, 126);6;4.63291;174422027;951
317;C(317, 19, 48, 117);6;4.63291;174422027;951
317;C(317, 19, 106, 108);6;4.63291;174422027;951
317;C(317, 19, 132, 133);6;4.63291;174422027;951
317;C(317, 20, 27, 133);6;4.63291;174422027;951
317;C(317, 20, 97, 122);6;4.63291;174422027;951
317;C(317, 20, 128, 140);6;4.63291;174422027;951
317;C(317, 21, 33, 86);6;4.63291;174422027;951
317;C(317, 21, 71, 147);6;4.63291;174422027;951
317;C(317, 22, 56, 75);6;4.63291;174422027;951
317;C(317, 23, 42, 142);6;4.63291;174422027;951
317;C(317, 23, 43, 156);6;4.63291;174422027;951
317;C(317, 23, 64, 145);6;4.63291;174422027;951
317;C(317, 24, 31, 94);6;4.63291;174422027;951
317;C(317, 24, 53, 83);6;4.63291;174422027;951
317;C(317, 24, 100, 149);6;4.63291;174422027;951
317;C(317, 25, 87, 113);6;4.63291;174422027;951
317;C(317, 25, 142, 157);6;4.63291;174422027;951
317;C(317, 26, 31, 95);6;4.63291;174422027;951
317;C(317, 26, 49, 60);6;4.63291;174422027;951
317;C(317, 26, 103, 135);6;4.63291;174422027;951
317;C(317, 27, 46, 128);6;4.63291;174422027;951
317;C(317, 27, 84, 132);6;4.63291;174422027;951
317;C(317, 29, 55, 140);6;4.63291;174422027;951
317;C(317, 29, 68, 114);6;4.63291;174422027;951
317;C(317, 30, 41, 118);6;4.63291;174422027;951
317;C(317, 30, 107, 125);6;4.63291;174422027;951
317;C(317, 31, 100, 135);6;4.63291;174422027;951
317;C(317, 32, 78, 93);6;4.63291;174422027;951
317;C(317, 32, 86, 147);6;4.63291;174422027;951
317;C(317, 33, 46, 84);6;4.63291;174422027;951
317;C(317, 34, 36, 79);6;4.63291;174422027;951
317;C(317, 34, 57, 144);6;4.63291;174422027;951
317;C(317, 34, 131, 141);6;4.63291;174422027;951
317;C(317, 35, 55, 68);6;4.63291;174422027;951
317;C(317, 35, 72, 93);6;4.63291;174422027;951
317;C(317, 36, 65, 150);6;4.63291;174422027;951
317;C(317, 36, 112, 141);6;4.63291;174422027;951
317;C(317, 37, 40, 61);6;4.63291;174422027;951
317;C(317, 37, 58, 110);6;4.63291;174422027;951
317;C(317, 37, 90, 123);6;4.63291;174422027;951
317;C(317, 38, 51, 53);6;4.63291;174422027;951
317;C(317, 38, 83, 96);6;4.63291;174422027;951
317;C(317, 38, 101, 105);6;4.63291;174422027;951
317;C(317, 39, 85, 90);6;4.63291;174422027;951
317;C(317, 40, 51, 54);6;4.63291;174422027;951
317;C(317, 40, 73, 123);6;4.63291;174422027;951
317;C(317, 41, 119, 130);6;4.63291;174422027;951
317;C(317, 41, 134, 155);6;4.63291;174422027;951
317;C(317, 42, 66, 145);6;4.63291;174422027;951
317;C(317, 43, 142, 148);6;4.63291;174422027;951
317;C(317, 44, 112, 150);6;4.63291;174422027;951
317;C(317, 45, 97, 140);6;4.63291;174422027;951
317;C(317, 45, 116, 139);6;4.63291;174422027;951
317;C(317, 47, 52, 111);6;4.63291;174422027;951
317;C(317, 47, 62, 117);6;4.63291;174422027;951
317;C(317, 48, 62, 129);6;4.63291;174422027;951
317;C(317, 48, 106, 151);6;4.63291;174422027;951
317;C(317, 49, 77, 95);6;4.63291;174422027;951
317;C(317, 50, 91, 143);6;4.63291;174422027;951
317;C(317, 51, 73, 101);6;4.63291;174422027;951
317;C(317, 52, 62, 127);6;4.63291;174422027;951
317;C(317, 52, 98, 120);6;4.63291;174422027;951
317;C(317, 53, 54, 149);6;4.63291;174422027;951
317;C(317, 54, 61, 92);6;4.63291;174422027;951
317;C(317, 57, 79, 82);6;4.63291;174422027;951
317;C(317, 58, 89, 136);6;4.63291;174422027;951
317;C(317, 59, 63, 99);6;4.63291;174422027;951
317;C(317, 59, 96, 124);6;4.63291;174422027;951
317;C(317, 60, 67, 103);6;4.63291;174422027;951
317;C(317, 60, 81, 82);6;4.63291;174422027;951
317;C(317, 63, 104, 124);6;4.63291;174422027;951
317;C(317, 64, 131, 156);6;4.63291;174422027;951
317;C(317, 65, 79, 81);6;4.63291;174422027;951
317;C(317, 65, 99, 138);6;4.63291;174422027;951
317;C(317, 66, 92, 149);6;4.63291;174422027;951
317;C(317, 67, 81, 138);6;4.63291;174422027;951
317;C(317, 68, 72, 158);6;4.63291;174422027;951
317;C(317, 69, 109, 126);6;4.63291;174422027;951
317;C(317, 69, 118, 125);6;4.63291;174422027;951
317;C(317, 69, 129, 151);6;4.63291;174422027;951
317;C(317, 70, 110, 136);6;4.63291;174422027;951
317;C(317, 70, 131, 144);6;4.63291;174422027;951
317;C(317, 71, 74, 137);6;4.63291;174422027;951
317;C(317, 71, 80, 146);6;4.63291;174422027;951
317;C(317, 73, 148, 157);6;4.63291;174422027;951
317;C(317, 74, 80, 122);6;4.63291;174422027;951
317;C(317, 74, 97, 116);6;4.63291;174422027;951
317;C(317, 75, 109, 154);6;4.63291;174422027;951
317;C(317, 76, 102, 106);6;4.63291;174422027;951
317;C(317, 76, 107, 115);6;4.63291;174422027;951
317;C(317, 76, 125, 151);6;4.63291;174422027;951
317;C(317, 77, 104, 121);6;4.63291;174422027;951
317;C(317, 78, 137, 147);6;4.63291;174422027;951
317;C(317, 80, 102, 108);6;4.63291;174422027;951
317;C(317, 83, 94, 124);6;4.63291;174422027;951
317;C(317, 85, 123, 148);6;4.63291;174422027;951
317;C(317, 87, 103, 152);6;4.63291;174422027;951
317;C(317, 94, 95, 104);6;4.63291;174422027;951
317;C(317, 98, 127, 154);6;4.63291;174422027;951
317;C(317, 101, 113, 157);6;4.63291;174422027;951
317;C(317, 102, 115, 146);6;4.63291;174422027;951
317;C(317, 105, 113, 152);6;4.63291;174422027;951
317;C(317, 108, 122, 133);6;4.63291;174422027;951
317;C(317, 109, 127, 129);6;4.63291;174422027;951
317;C(317, 111, 120, 134);6;4.63291;174422027;951
317;C(317, 114, 153, 158);6;4.63291;174422027;951
317;C(317, 118, 119, 126);6;4.63291;174422027;951
317;C(317, 120, 153, 155);6;4.63291;174422027;951
317;C(317, 130, 155, 158);6;4.63291;174422027;951
318;C(318, 1, 22, 144);7;4.58675;166572625;954
318;C(318, 2, 29, 42);7;4.58675;166572625;954
318;C(318, 4, 84, 101);7;4.58675;166572625;954
318;C(318, 5, 84, 110);7;4.58675;166572625;954
318;C(318, 6, 11, 76);7;4.58675;166572625;954
318;C(318, 6, 95, 136);7;4.58675;166572625;954
318;C(318, 7, 54, 154);7;4.58675;166572625;954
318;C(318, 8, 43, 150);7;4.58675;166572625;954
318;C(318, 10, 108, 145);7;4.58675;166572625;954
318;C(318, 12, 31, 46);7;4.58675;166572625;954
318;C(318, 12, 137, 152);7;4.58675;166572625;954
318;C(318, 13, 32, 36);7;4.58675;166572625;954
318;C(318, 14, 24, 115);7;4.58675;166572625;954
318;C(318, 16, 18, 73);7;4.58675;166572625;954
318;C(318, 17, 56, 96);7;4.58675;166572625;954
318;C(318, 18, 122, 139);7;4.58675;166572625;954
318;C(318, 19, 100, 126);7;4.58675;166572625;954
318;C(318, 20, 102, 131);7;4.58675;166572625;954
318;C(318, 23, 130, 132);7;4.58675;166572625;954
318;C(318, 24, 92, 97);7;4.58675;166572625;954
318;C(318, 25, 86, 102);7;4.58675;166572625;954
318;C(318, 26, 59, 90);7;4.58675;166572625;954
318;C(318, 28, 48, 71);7;4.58675;166572625;954
318;C(318, 30, 44, 157);7;4.58675;166572625;954
318;C(318, 30, 55, 62);7;4.58675;166572625;954
318;C(318, 34, 78, 143);7;4.58675;166572625;954
318;C(318, 35, 48, 134);7;4.58675;166572625;954
318;C(318, 36, 74, 119);7;4.58675;166572625;954
318;C(318, 37, 78, 140);7;4.58675;166572625;954
318;C(318, 38, 85, 156);7;4.58675;166572625;954
318;C(318, 40, 103, 114);7;4.58675;166572625;954
318;C(318, 41, 52, 138);7;4.58675;166572625;954
318;C(318, 42, 77, 104);7;4.58675;166572625;954
318;C(318, 47, 80, 90);7;4.58675;166572625;954
318;C(318, 49, 60, 124);7;4.58675;166572625;954
318;C(318, 50, 89, 96);7;4.58675;166572625;954
318;C(318, 54, 58, 113);7;4.58675;166572625;954
318;C(318, 60, 88, 155);7;4.58675;166572625;954
318;C(318, 61, 70, 120);7;4.58675;166572625;954
318;C(318, 64, 72, 133);7;4.58675;166572625;954
318;C(318, 65, 138, 158);7;4.58675;166572625;954
318;C(318, 66, 91, 94);7;4.58675;166572625;954
318;C(318, 66, 118, 121);7;4.58675;166572625;954
318;C(318, 67, 108, 116);7;4.58675;166572625;954
318;C(318, 68, 127, 156);7;4.58675;166572625;954
318;C(318, 72, 79, 148);7;4.58675;166572625;954
318;C(318, 82, 83, 132);7;4.58675;166572625;954
318;C(318, 98, 149, 150);7;4.58675;166572625;954
318;C(318, 107, 128, 144);7;4.58675;166572625;954
318;C(318, 109, 114, 146);7;4.58675;166572625;954
318;C(318, 112, 125, 126);7;4.58675;166572625;954
318;C(318, 120, 142, 151);7;4.58675;166572625;954
319;C(319, 1, 9, 123);7;4.60377;179742931;957
319;C(319, 1, 12, 138);7;4.60377;179742931;957
319;C(319, 1, 16, 55);7;4.60377;179742931;957
319;C(319, 1, 20, 143);7;4.60377;179742931;957
319;C(319, 1, 26, 70);7;4.60377;179742931;957
319;C(319, 1, 41, 109);7;4.60377;179742931;957
319;C(319, 1, 71, 120);7;4.60377;179742931;957
319;C(319, 1, 83, 109);7;4.60377;179742931;957
319;C(319, 1, 94, 121);7;4.60377;179742931;957
319;C(319, 1, 97, 141);7;4.60377;179742931;957
319;C(319, 1, 112, 154);7;4.60377;179742931;957
319;C(319, 1, 120, 135);7;4.60377;179742931;957
319;C(319, 1, 133, 148);7;4.60377;179742931;957
319;C(319, 2, 11, 95);7;4.60377;179742931;957
319;C(319, 2, 18, 73);7;4.60377;179742931;957
319;C(319, 2, 23, 53);7;4.60377;179742931;957
319;C(319, 2, 24, 43);7;4.60377;179742931;957
319;C(319, 2, 32, 110);7;4.60377;179742931;957
319;C(319, 2, 33, 40);7;4.60377;179742931;957
319;C(319, 2, 37, 125);7;4.60377;179742931;957
319;C(319, 2, 49, 79);7;4.60377;179742931;957
319;C(319, 2, 52, 140);7;4.60377;179742931;957
319;C(319, 2, 77, 131);7;4.60377;179742931;957
319;C(319, 2, 79, 142);7;4.60377;179742931;957
319;C(319, 2, 82, 101);7;4.60377;179742931;957
319;C(319, 2, 101, 153);7;4.60377;179742931;957
319;C(319, 3, 8, 70);7;4.60377;179742931;957
319;C(319, 3, 8, 123);7;4.60377;179742931;957
319;C(319, 3, 17, 143);7;4.60377;179742931;957
319;C(319, 3, 27, 50);7;4.60377;179742931;957
319;C(319, 3, 28, 104);7;4.60377;179742931;957
319;C(319, 3, 36, 95);7;4.60377;179742931;957
319;C(319, 3, 37, 44);7;4.60377;179742931;957
319;C(319, 3, 41, 86);7;4.60377;179742931;957
319;C(319, 3, 41, 106);7;4.60377;179742931;957
319;C(319, 3, 48, 154);7;4.60377;179742931;957
319;C(319, 3, 60, 110);7;4.60377;179742931;957
319;C(319, 3, 78, 109);7;4.60377;179742931;957
319;C(319, 3, 80, 125);7;4.60377;179742931;957
319;C(319, 4, 13, 117);7;4.60377;179742931;957
319;C(319, 4, 22, 129);7;4.60377;179742931;957
319;C(319, 4, 35, 158);7;4.60377;179742931;957
319;C(319, 4, 36, 146);7;4.60377;179742931;957
319;C(319, 4, 39, 104);7;4.60377;179742931;957
319;C(319, 4, 46, 106);7;4.60377;179742931;957
319;C(319, 4, 48, 86);7;4.60377;179742931;957
319;C(319, 4, 57, 154);7;4.60377;179742931;957
319;C(319, 4, 64, 99);7;4.60377;179742931;957
319;C(319, 4, 66, 80);7;4.60377;179742931;957
319;C(319, 4, 69, 74);7;4.60377;179742931;957
319;C(319, 4, 98, 158);7;4.60377;179742931;957
319;C(319, 4, 117, 155);7;4.60377;179742931;957
319;C(319, 5, 23, 45);7;4.60377;179742931;957
319;C(319, 5, 27, 102);7;4.60377;179742931;957
319;C(319, 5, 31, 130);7;4.60377;179742931;957
319;C(319, 5, 33, 151);7;4.60377;179742931;957
319;C(319, 5, 36, 38);7;4.60377;179742931;957
319;C(319, 5, 37, 38);7;4.60377;179742931;957
319;C(319, 5, 44, 80);7;4.60377;179742931;957
319;C(319, 5, 52, 60);7;4.60377;179742931;957
319;C(319, 5, 67, 153);7;4.60377;179742931;957
319;C(319, 5, 77, 100);7;4.60377;179742931;957
319;C(319, 5, 78, 132);7;4.60377;179742931;957
319;C(319, 5, 93, 96);7;4.60377;179742931;957
319;C(319, 5, 93, 114);7;4.60377;179742931;957
319;C(319, 6, 11, 96);7;4.60377;179742931;957
319;C(319, 6, 16, 73);7;4.60377;179742931;957
319;C(319, 6, 16, 140);7;4.60377;179742931;957
319;C(319, 6, 33, 34);7;4.60377;179742931;957
319;C(319, 6, 54, 100);7;4.60377;179742931;957
319;C(319, 6, 56, 111);7;4.60377;179742931;957
319;C(319, 6, 69, 159);7;4.60377;179742931;957
319;C(319, 6, 72, 129);7;4.60377;179742931;957
319;C(319, 6, 74, 88);7;4.60377;179742931;957
319;C(319, 6, 82, 107);7;4.60377;179742931;957
319;C(319, 6, 82, 147);7;4.60377;179742931;957
319;C(319, 6, 99, 120);7;4.60377;179742931;957
319;C(319, 6, 101, 156);7;4.60377;179742931;957
319;C(319, 7, 9, 84);7;4.60377;179742931;957
319;C(319, 7, 12, 117);7;4.60377;179742931;957
319;C(319, 7, 20, 110);7;4.60377;179742931;957
319;C(319, 7, 26, 79);7;4.60377;179742931;957
319;C(319, 7, 30, 41);7;4.60377;179742931;957
319;C(319, 7, 32, 125);7;4.60377;179742931;957
319;C(319, 7, 44, 140);7;4.60377;179742931;957
319;C(319, 7, 57, 125);7;4.60377;179742931;957
319;C(319, 7, 63, 96);7;4.60377;179742931;957
319;C(319, 7, 66, 112);7;4.60377;179742931;957
319;C(319, 7, 117, 141);7;4.60377;179742931;957
319;C(319, 7, 121, 146);7;4.60377;179742931;957
319;C(319, 7, 137, 148);7;4.60377;179742931;957
319;C(319, 8, 9, 85);7;4.60377;179742931;957
319;C(319, 8, 11, 114);7;4.60377;179742931;957
319;C(319, 8, 26, 85);7;4.60377;179742931;957
319;C(319, 8, 27, 72);7;4.60377;179742931;957
319;C(319, 8, 44, 61);7;4.60377;179742931;957
319;C(319, 8, 78, 111);7;4.60377;179742931;957
319;C(319, 8, 92, 107);7;4.60377;179742931;957
319;C(319, 8, 96, 147);7;4.60377;179742931;957
319;C(319, 8, 121, 128);7;4.60377;179742931;957
319;C(319, 8, 132, 159);7;4.60377;179742931;957
319;C(319, 8, 138, 148);7;4.60377;179742931;957
319;C(319, 9, 11, 139);7;4.60377;179742931;957
319;C(319, 9, 24, 50);7;4.60377;179742931;957
319;C(319, 9, 24, 109);7;4.60377;179742931;957
319;C(319, 9, 34, 108);7;4.60377;179742931;957
319;C(319, 9, 51, 110);7;4.60377;179742931;957
319;C(319, 9, 56, 79);7;4.60377;179742931;957
319;C(319, 9, 61, 123);7;4.60377;179742931;957
319;C(319, 9, 81, 150);7;4.60377;179742931;957
319;C(319, 9, 111, 132);7;4.60377;179742931;957
319;C(319, 9, 143, 144);7;4.60377;179742931;957
319;C(319, 10, 13, 134);7;4.60377;179742931;957
319;C(319, 10, 17, 66);7;4.60377;179742931;957
319;C(319, 10, 46, 90);7;4.60377;179742931;957
319;C(319, 10, 54, 115);7;4.60377;179742931;957
319;C(319, 10, 55, 156);7;4.60377;179742931;957
319;C(319, 10, 59, 62);7;4.60377;179742931;957
319;C(319, 10, 72, 76);7;4.60377;179742931;957
319;C(319, 10, 74, 76);7;4.60377;179742931;957
319;C(319, 10, 88, 159);7;4.60377;179742931;957
319;C(319, 10, 91, 133);7;4.60377;179742931;957
319;C(319, 10, 104, 120);7;4.60377;179742931;957
319;C(319, 10, 119, 154);7;4.60377;179742931;957
319;C(319, 10, 127, 133);7;4.60377;179742931;957
319;C(319, 11, 20, 81);7;4.60377;179742931;957
319;C(319, 11, 21, 60);7;4.60377;179742931;957
319;C(319, 11, 23, 49);7;4.60377;179742931;957
319;C(319, 11, 27, 153);7;4.60377;179742931;957
319;C(319, 11, 31, 37);7;4.60377;179742931;957
